simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0858706	18999	274.461
40	1233	96	0	113.885	3.70007e-06	7.30001
80	1245	12	0	95.6823	7.04419e-16	0.0577165
120	1257	12	0	95.5093	1.39452e-25	0.0227389
160	1277	20	0	95.5379	2.87739e-35	0.00816365
200	1308	31	0	95.8459	5.69556e-45	0.00171526
240	1343	35	0	96.142	1.04725e-54	2.57779e-05
280	1383	40	0	96.302	1.79756e-64	1.05569e-07
320	1425	42	0	96.2301	2.85513e-74	4.32332e-10
360	1460	35	0	96.7595	4.19152e-84	1.77049e-12
400	1541	82	1	97.2827	5.67928e-94	7.25041e-15
440	1632	100	9	97.6357	7.00638e-104	2.9691e-17
480	1744	121	9	99.0765	7.81513e-114	1.21585e-19
520	1851	130	23	99.3001	7.70955e-124	4.97886e-22
560	1937	127	41	99.4999	6.70994e-134	2.03878e-24
600	2015	95	17	99.6395	5.12781e-144	8.34835e-27
640	2099	95	11	99.9375	3.38588e-154	3.41838e-29
680	2189	96	6	101.386	1.91321e-164	1.39967e-31
720	2210	25	4	102.463	9.18796e-175	5.73085e-34
760	2231	25	4	101.575	3.82743e-185	2.34638e-36
800	2262	37	6	102.796	1.36918e-195	9.60639e-39
840	2317	57	2	103.222	4.16536e-206	3.93285e-41
880	2373	62	6	105.303	1.08524e-216	1.61006e-43
920	2441	73	5	106.254	2.41301e-227	6.59114e-46
960	2521	84	4	106.714	4.62347e-238	2.69816e-48
1000	2602	82	1	104.867	7.64572e-249	1.10449e-50
1040	2749	150	3	106.828	1.0854e-259	4.52111e-53
1080	2937	196	8	106.717	1.30891e-270	1.85061e-55
1120	3157	224	4	109.596	1.31759e-281	7.57484e-58
1160	3406	258	9	111.908	1.09207e-292	3.1004e-60
1200	3617	218	7	129.308	0	449.383
1240	3794	185	8	114.867	0	1.86474
1280	3966	178	6	115.591	0	0.0683512
1320	4045	83	4	115.726	0	0.0276849
1360	4058	21	8	117.791	0	0.00567836
1400	4075	24	7	116.58	0	0.000846941
1440	4105	42	12	115.699	0	1.63606e-05
1440.02	4106	2	1	0.397929	0	1.63157e-05
