simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0803881	18999	274.461
40	1228	91	0	105.565	3.72336e-06	4.15345
80	1246	18	0	93.7063	7.05501e-16	0.0170103
120	1272	26	0	93.6584	1.27076e-25	6.96638e-05
160	1297	25	0	93.8139	2.14415e-35	2.85297e-07
200	1332	35	0	94.0394	3.35996e-45	1.16837e-09
240	1375	43	0	94.5265	4.86934e-55	4.78469e-12
280	1432	57	0	94.6838	6.44158e-65	1.95939e-14
320	1489	57	0	95.5435	7.7803e-75	8.02381e-17
360	1553	65	1	95.2164	8.5594e-85	3.28574e-19
400	1644	91	0	96.1456	8.47864e-95	1.34548e-21
440	1735	94	3	96.7148	7.54732e-105	5.50952e-24
480	1846	118	7	98.6866	5.97029e-115	2.25602e-26
520	1986	142	2	98.3308	4.18964e-125	9.23767e-29
560	2098	117	5	99.4669	2.5378e-135	3.78244e-31
600	2179	85	4	100.199	1.33615e-145	1.54871e-33
640	2287	115	7	100.838	6.05305e-156	6.34099e-36
680	2381	97	3	102.279	2.27869e-166	2.59614e-38
720	2419	40	2	102.256	7.29488e-177	1.06288e-40
760	2452	38	5	102.112	1.9817e-187	4.35138e-43
800	2500	53	5	103.143	4.55807e-198	1.78136e-45
840	2565	74	9	103.876	8.79137e-209	7.29222e-48
880	2641	82	6	103.985	1.42417e-219	2.98506e-50
920	2744	108	5	104.423	1.94579e-230	1.22188e-52
960	2850	111	5	104.466	2.24315e-241	5.00142e-55
1000	2962	116	4	105.705	2.14914e-252	2.04711e-57
1040	3134	179	7	108.13	1.69535e-263	8.37868e-60
1080	3322	194	6	118.255	1.09744e-274	256.78
1120	3541	221	2	110.432	5.77841e-286	1.05093
1160	3782	250	9	112.801	2.40625e-297	0.00430089
1200	3999	221	4	111.932	0	1.76005e-05
1240	4181	189	7	114.1	0	7.20228e-08
1280	4373	197	5	116.2	0	2.94708e-10
1320	4544	180	9	117.836	0	1.20583e-12
1360	4629	91	6	119.309	0	4.93349e-15
1400	4699	79	9	119.067	0	2.01833e-17
1440	4793	100	6	120.53	0	8.25658e-20
1440.02	4799	8	2	0.694949	0	8.23391e-20
