simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.075189	18999	274.461
40	1228	91	0	111.736	3.72952e-06	7.30079
80	1244	16	0	93.2272	7.11396e-16	0.0566108
120	1260	16	0	93.4364	1.37178e-25	0.0237476
160	1282	22	0	93.389	2.7415e-35	0.00647225
200	1318	36	0	94.536	5.27835e-45	0.000674936
240	1346	28	0	94.0867	9.43129e-55	0.000326537
280	1378	32	0	93.6243	1.57155e-64	6.38474e-06
320	1433	55	0	94.5061	2.44909e-74	2.61471e-08
360	1483	50	0	94.6657	3.56268e-84	1.07077e-10
400	1561	81	3	95.8139	4.7708e-94	4.38495e-13
440	1648	93	6	95.2604	5.73703e-104	1.79566e-15
480	1752	121	17	97.68	6.27311e-114	7.35324e-18
520	1884	157	25	97.4861	6.08272e-124	3.0111e-20
560	1966	115	33	97.4226	5.1722e-134	1.233e-22
600	2016	73	23	97.2251	3.84981e-144	5.04885e-25
640	2103	95	8	98.0002	2.50219e-154	2.06733e-27
680	2195	97	5	99.9151	1.38328e-164	8.46475e-30
720	2223	32	4	100.648	6.5004e-175	3.4658e-32
760	2238	21	6	101.327	2.63889e-185	1.41899e-34
800	2274	41	5	100.149	9.09401e-196	5.80949e-37
840	2337	66	3	101.506	2.65883e-206	2.37838e-39
880	2382	53	8	101.095	6.64903e-217	9.73669e-42
920	2436	58	4	103.432	1.43154e-227	3.98591e-44
960	2538	107	5	102.489	2.64545e-238	1.63166e-46
1000	2628	100	10	103.069	4.19368e-249	6.67916e-49
1040	2772	149	5	119.416	5.80713e-260	227.278
1080	2948	177	1	103.091	6.91105e-271	0.967463
1120	3137	192	3	104.745	1.05881e-281	0.106519
1160	3289	155	3	105.156	3.1274e-292	0.039137
1200	3384	101	6	104.973	0	0.00709039
1240	3423	50	11	103.968	0	0.00116284
1280	3506	87	4	106.118	0	0.000177493
1320	3605	106	7	105.296	0	3.55415e-06
1360	3642	47	10	107.474	0	1.45499e-08
1400	3676	47	13	106.307	0	5.95619e-11
1440	3723	72	25	105.676	0	2.43815e-13
1440.02	3722	5	6	0.297669	0	2.43146e-13
