Time;ID;x;y;z;radius;volume_total;radius_nuclear;contact_ECM;freezer;polarized_fraction;motility;cell_line;Cell_cell;phase;Cycle;NFkB
120;0;-51.079;-4.49686;-85.9973;8.67623;2735.79;5.26601;0;0;0.1;0.01;0;3.21661;0;0;-1-1;-1
120;1;-36.8922;-30.2084;-84.616;10.052;4254.47;6.0778;0;0;0.1;0.01;0;3.2808;0;0;-1-1;-1
120;2;-38.561;-13.8513;-86.1649;8.75562;2811.57;5.33536;0;0;0.1;0.01;0;3.57408;0;0;-1-1;-1
120;3;-36.7257;1.33372;-82.7764;9.3585;3433.26;5.69797;0;0;0.1;0.01;0;5.42976;0;0;-1-1;-1
120;4;-33.8006;19.3341;-84.6407;10.1676;4403;6.13677;0;0;0.1;0.01;0;3.53974;0;0;-1-1;-1
120;5;-21.0354;-38.5539;-84.6688;9.63664;3748.57;5.8524;0;0;0.1;0.01;0;4.2919;0;0;-1-1;-1
120;6;-16.5194;-24.3862;-80.9423;5.47646;688.002;3.74585;0;0;0.0010506;0.01;0;4.5943;100;0;-1-1;-1
120;7;-22.414;-7.38916;-83.2992;9.18755;3248.53;5.6324;0;0;0.1;0.01;0;4.86306;0;0;-1-1;-1
120;8;-18.2253;11.9557;-85.6508;9.36596;3441.48;5.7082;0;0;0.1;0.01;0;4.41002;0;0;-1-1;-1
120;9;-18.5627;27.6914;-83.2704;9.49076;3580.89;5.76876;0;0;0.1;0.01;0;4.49252;0;0;-1-1;-1
120;10;-7.11669;-47.023;-84.0914;8.41951;2500.06;5.11262;0;0;0.1;0.01;0;3.52231;0;0;-1-1;-1
120;11;-6.22781;-31.5894;-86.6194;9.59938;3705.26;5.84255;0;0;0.1;0.01;0;4.9997;0;0;-1-1;-1
120;12;-7.24007;-15.1405;-85.5016;9.3655;3440.97;5.71051;0;0;0.1;0.01;0;5.00739;0;0;-1-1;-1
120;13;1.91015;2.19797;-85.6569;8.15855;2274.72;4.91871;0;0;0.1;0.01;0;4.27868;1;0;-1-1;-1
120;14;0.0199689;23.8773;-93.5328;8.16313;2278.55;4.92113;0;0;0.1;0.01;0;2.51184;1;0;-1-1;-1
120;15;-3.78527;36.2153;-84.2327;9.92133;4090.71;6.00671;0;0;0.1;0.01;0;5.19041;0;0;-1-1;-1
