simulated time	num cells	num division	num death	wall time	oxygen	tnf
0	1137	1137	0	0.0765181	18999	274.461
40	1228	91	0	103.995	3.71553e-06	3.07754
80	1244	16	0	94.4853	7.04954e-16	0.0126039
120	1269	25	0	95.8337	1.26725e-25	5.1618e-05
160	1293	24	0	96.4388	2.11506e-35	2.11393e-07
200	1339	46	0	96.4691	3.24087e-45	8.65706e-10
240	1381	42	0	96.898	4.5666e-55	3.54523e-12
280	1435	54	0	97.0822	5.90638e-65	1.45181e-14
320	1483	48	0	97.6935	6.95863e-75	5.94521e-17
360	1549	67	1	98.0619	7.48955e-85	2.43454e-19
400	1639	91	1	97.9781	7.28654e-95	9.96918e-22
440	1734	98	3	99.598	6.37339e-105	4.0822e-24
480	1863	132	3	101.062	4.94377e-115	1.67155e-26
520	1997	137	3	100.486	3.31173e-125	6.84441e-29
560	2126	131	2	102.128	1.91763e-135	2.80248e-31
600	2203	78	1	101.506	9.62322e-146	1.14746e-33
640	2306	108	5	103.469	4.12022e-156	4.69806e-36
680	2403	97	0	104.472	1.46374e-166	1.92347e-38
720	2440	41	4	104.675	4.42223e-177	7.87479e-41
760	2474	40	6	104.561	1.1292e-187	3.22385e-43
800	2524	53	3	105.266	2.43349e-198	1.31976e-45
840	2599	78	3	105.799	4.38725e-209	5.40253e-48
880	2685	89	3	106.549	6.52349e-220	2.21148e-50
920	2778	97	4	105.431	8.09973e-231	9.0522e-53
960	2885	112	5	108.144	8.55752e-242	3.70519e-55
1000	3002	124	7	109.318	7.61139e-253	1.51653e-57
1040	3182	184	4	110.172	5.58213e-264	6.20694e-60
1080	3370	195	7	112.035	3.31922e-275	2.54032e-62
1120	3587	221	4	113.909	1.60404e-286	1.03964e-64
1160	3847	267	7	121.674	6.16989e-298	3.08063
1200	4091	250	6	116.246	0	0.0126066
1240	4243	156	4	118.06	0	5.15862e-05
1280	4442	204	5	117.462	0	2.11079e-07
1320	4612	176	6	118.62	0	8.63636e-10
1360	4707	99	4	123.093	0	3.53334e-12
1400	4785	85	7	121.473	0	1.44548e-14
1440	4874	96	7	121.633	0	5.91295e-17
1440.02	4881	8	1	0.793813	0	5.89672e-17
